overshow	overshowed	V;PST	C025
strew	strewed	V;PST	C025
bandsaw	bandsawed	V;PST	C025
preshow	preshowed	V;PST	C025
reshow	reshowed	V;PST	C025
outshow	outshowed	V;PST	C025
overstrow	overstrowed	V;PST	C025
sow	sowed	V;PST	C025
bestrow	bestrowed	V;PST	C025
besow	besowed	V;PST	C025
undersow	undersowed	V;PST	C025
tohew	tohewed	V;PST	C025
resaw	resawed	V;PST	C025
show	showed	V;PST	C025
magic	magicked	V;PST	C024
traffic	trafficked	V;PST	C024
frolic	frolicked	V;PST	C024
chemic	chemicked	V;PST	C024
music	musicked	V;PST	C024
picnic	picnicked	V;PST	C024
frak	frakked	V;PST	C024
sac	sacked	V;PST	C024
mimic	mimicked	V;PST	C024
trek	trekked	V;PST	C024
politic	politicked	V;PST	C024
garlic	garlicked	V;PST	C024
demosaic	demosaicked	V;PST	C024
panic	panicked	V;PST	C024
antic	anticked	V;PST	C024
sjambok	sjambokked	V;PST	C024
hydraulic	hydraulicked	V;PST	C024
logic	logicked	V;PST	C024
yuk	yukked	V;PST	C024
shambok	shambokked	V;PST	C024
critic	criticked	V;PST	C024
havoc	havocked	V;PST	C024
minac	minacked	V;PST	C024
lek	lekked	V;PST	C024
medivac	medivacked	V;PST	C024
rubric	rubricked	V;PST	C024
jambok	jambokked	V;PST	C024
retarmac	retarmacked	V;PST	C024
grok	grokked	V;PST	C024
limbec	limbecked	V;PST	C024
yak	yakked	V;PST	C024
unmagic	unmagicked	V;PST	C024
metric	metricked	V;PST	C024
casevac	casevacked	V;PST	C024
yok	yokked	V;PST	C024
medevac	medevacked	V;PST	C024
physic	physicked	V;PST	C024
wok	wokked	V;PST	C024
vac	vacked	V;PST	C024
shellac	shellacked	V;PST	C024
tarmac	tarmacked	V;PST	C024
prelay	prelaid	V;PST	C023
mispay	mispaid	V;PST	C023
besay	besaid	V;PST	C023
enlay	enlaid	V;PST	C023
underpay	underpaid	V;PST	C023
yeasay	yeasaid	V;PST	C023
overlay	overlaid	V;PST	C023
lay	laid	V;PST	C023
doomsay	doomsaid	V;PST	C023
uplay	uplaid	V;PST	C023
unpay	unpaid	V;PST	C023
outlay	outlaid	V;PST	C023
resay	resaid	V;PST	C023
surpay	surpaid	V;PST	C023
onlay	onlaid	V;PST	C023
soothsay	soothsaid	V;PST	C023
unlay	unlaid	V;PST	C023
naysay	naysaid	V;PST	C023
outpay	outpaid	V;PST	C023
waylay	waylaid	V;PST	C023
say	said	V;PST	C023
copay	copaid	V;PST	C023
gainsay	gainsaid	V;PST	C023
taxpay	taxpaid	V;PST	C023
pay	paid	V;PST	C023
overpay	overpaid	V;PST	C023
withsay	withsaid	V;PST	C023
forsay	forsaid	V;PST	C023
southsay	southsaid	V;PST	C023
unsay	unsaid	V;PST	C023
forelay	forelaid	V;PST	C023
offlay	offlaid	V;PST	C023
againsay	againsaid	V;PST	C023
undersay	undersaid	V;PST	C023
interlay	interlaid	V;PST	C023
forlay	forlaid	V;PST	C023
mislay	mislaid	V;PST	C023
repay	repaid	V;PST	C023
foresay	foresaid	V;PST	C023
inlay	inlaid	V;PST	C023
missay	missaid	V;PST	C023
oversay	oversaid	V;PST	C023
feel	felt	V;PST	C022
unfeel	unfelt	V;PST	C022
ensweep	enswept	V;PST	C022
undersleep	underslept	V;PST	C022
outweep	outwept	V;PST	C022
creep	crept	V;PST	C022
timekeep	timekept	V;PST	C022
gatekeep	gatekept	V;PST	C022
oversleep	overslept	V;PST	C022
outfeel	outfelt	V;PST	C022
keep	kept	V;PST	C022
beweep	bewept	V;PST	C022
fellowfeel	fellowfelt	V;PST	C022
oversweep	overswept	V;PST	C022
besleep	beslept	V;PST	C022
underfeel	underfelt	V;PST	C022
housekeep	housekept	V;PST	C022
safekeep	safekept	V;PST	C022
unsleep	unslept	V;PST	C022
miskeep	miskept	V;PST	C022
undercreep	undercrept	V;PST	C022
overfeel	overfelt	V;PST	C022
underkeep	underkept	V;PST	C022
outsleep	outslept	V;PST	C022
outcreep	outcrept	V;PST	C022
sleep	slept	V;PST	C022
misfeel	misfelt	V;PST	C022
downsweep	downswept	V;PST	C022
weep	wept	V;PST	C022
upsweep	upswept	V;PST	C022
becreep	becrept	V;PST	C022
refeel	refelt	V;PST	C022
forefeel	forefelt	V;PST	C022
cosleep	coslept	V;PST	C022
increep	incrept	V;PST	C022
outkeep	outkept	V;PST	C022
overkeep	overkept	V;PST	C022
foreweep	forewept	V;PST	C022
forsleep	forslept	V;PST	C022
upkeep	upkept	V;PST	C022
kneel	knelt	V;PST	C022
bookkeep	bookkept	V;PST	C022
selfie	selfied	V;PST	C021
sortie	sortied	V;PST	C021
envie	envied	V;PST	C021
gillie	gillied	V;PST	C021
exemplifie	exemplified	V;PST	C021
dougie	dougied	V;PST	C021
hogtie	hogtied	V;PST	C021
befie	befied	V;PST	C021
wheelie	wheelied	V;PST	C021
roofie	roofied	V;PST	C021
ziptie	ziptied	V;PST	C021
excambie	excambied	V;PST	C021
forecaddie	forecaddied	V;PST	C021
overhie	overhied	V;PST	C021
vie	vied	V;PST	C021
mistie	mistied	V;PST	C021
ghillie	ghillied	V;PST	C021
justifie	justified	V;PST	C021
redie	redied	V;PST	C021
mollifie	mollified	V;PST	C021
outlie	outlied	V;PST	C021
noogie	noogied	V;PST	C021
calefie	calefied	V;PST	C021
revie	revied	V;PST	C021
ollie	ollied	V;PST	C021
untie	untied	V;PST	C021
hie	hied	V;PST	C021
oopsie	oopsied	V;PST	C021
tie	tied	V;PST	C021
snie	snied	V;PST	C021
betie	betied	V;PST	C021
retie	retied	V;PST	C021
doodie	doodied	V;PST	C021
undie	undied	V;PST	C021
outvie	outvied	V;PST	C021
caddie	caddied	V;PST	C021
sie	sied	V;PST	C021
uptie	uptied	V;PST	C021
boogie	boogied	V;PST	C021
auntie	auntied	V;PST	C021
die	died	V;PST	C021
wedgie	wedgied	V;PST	C021
upthrow	upthrew	V;PST	C020
throw	threw	V;PST	C020
counterthrow	counterthrew	V;PST	C020
underblow	underblew	V;PST	C020
interknow	interknew	V;PST	C020
overblow	overblew	V;PST	C020
misblow	misblew	V;PST	C020
whistleblow	whistleblew	V;PST	C020
acknow	acknew	V;PST	C020
beknow	beknew	V;PST	C020
grow	grew	V;PST	C020
overthrow	overthrew	V;PST	C020
overgrow	overgrew	V;PST	C020
misknow	misknew	V;PST	C020
unknow	unknew	V;PST	C020
foreknow	foreknew	V;PST	C020
withthrow	withthrew	V;PST	C020
upgrow	upgrew	V;PST	C020
inblow	inblew	V;PST	C020
beblow	beblew	V;PST	C020
know	knew	V;PST	C020
misthrow	misthrew	V;PST	C020
upblow	upblew	V;PST	C020
preblow	preblew	V;PST	C020
ungrow	ungrew	V;PST	C020
forthrow	forthrew	V;PST	C020
outthrow	outthrew	V;PST	C020
blow	blew	V;PST	C020
offthrow	offthrew	V;PST	C020
rethrow	rethrew	V;PST	C020
intergrow	intergrew	V;PST	C020
outgrow	outgrew	V;PST	C020
misgrow	misgrew	V;PST	C020
ingrow	ingrew	V;PST	C020
underthrow	underthrew	V;PST	C020
forgrow	forgrew	V;PST	C020
aknow	aknew	V;PST	C020
flyblow	flyblew	V;PST	C020
bethrow	bethrew	V;PST	C020
regrow	regrew	V;PST	C020
degrow	degrew	V;PST	C020
outblow	outblew	V;PST	C020
undergrow	undergrew	V;PST	C020
overbind	overbound	V;PST	C019
slapfight	slapfought	V;PST	C019
cockfight	cockfought	V;PST	C019
misbind	misbound	V;PST	C019
forfight	forfought	V;PST	C019
spellbind	spellbound	V;PST	C019
upwind	upwound	V;PST	C019
enwind	enwound	V;PST	C019
underwind	underwound	V;PST	C019
fistfight	fistfought	V;PST	C019
rebind	rebound	V;PST	C019
cryogrind	cryoground	V;PST	C019
refight	refought	V;PST	C019
faultfind	faultfound	V;PST	C019
pregrind	preground	V;PST	C019
inwind	inwound	V;PST	C019
outwind	outwound	V;PST	C019
gunfight	gunfought	V;PST	C019
disbind	disbound	V;PST	C019
playfight	playfought	V;PST	C019
befight	befought	V;PST	C019
outfight	outfought	V;PST	C019
atwind	atwound	V;PST	C019
debind	debound	V;PST	C019
bind	bound	V;PST	C019
refind	refound	V;PST	C019
infight	infought	V;PST	C019
copyfight	copyfought	V;PST	C019
regrind	reground	V;PST	C019
outfind	outfound	V;PST	C019
rewind	rewound	V;PST	C019
unwind	unwound	V;PST	C019
inbind	inbound	V;PST	C019
togrind	toground	V;PST	C019
unbind	unbound	V;PST	C019
underbind	underbound	V;PST	C019
befind	befound	V;PST	C019
bewind	bewound	V;PST	C019
autowind	autowound	V;PST	C019
fight	fought	V;PST	C019
sexfight	sexfought	V;PST	C019
overwind	overwound	V;PST	C019
interwind	interwound	V;PST	C019
dogfight	dogfought	V;PST	C019
upbind	upbound	V;PST	C019
towind	towound	V;PST	C019
stallfeed	stallfed	V;PST	C018
handfeed	handfed	V;PST	C018
underbreed	underbred	V;PST	C018
misfeed	misfed	V;PST	C018
overspeed	oversped	V;PST	C018
feed	fed	V;PST	C018
countermeet	countermet	V;PST	C018
outbleed	outbled	V;PST	C018
rebreed	rebred	V;PST	C018
breastfeed	breastfed	V;PST	C018
counterfeed	counterfed	V;PST	C018
bemeet	bemet	V;PST	C018
imbreed	imbred	V;PST	C018
inbreed	inbred	V;PST	C018
crossfeed	crossfed	V;PST	C018
breed	bred	V;PST	C018
spoonfeed	spoonfed	V;PST	C018
chestfeed	chestfed	V;PST	C018
freefeed	freefed	V;PST	C018
winterfeed	winterfed	V;PST	C018
counterbleed	counterbled	V;PST	C018
misbreed	misbred	V;PST	C018
outspeed	outsped	V;PST	C018
overbreed	overbred	V;PST	C018
colorbreed	colorbred	V;PST	C018
wildfeed	wildfed	V;PST	C018
rebleed	rebled	V;PST	C018
forbleed	forbled	V;PST	C018
interbreed	interbred	V;PST	C018
fullfeed	fullfed	V;PST	C018
despeed	desped	V;PST	C018
speed	sped	V;PST	C018
remeet	remet	V;PST	C018
underfeed	underfed	V;PST	C018
unbreed	unbred	V;PST	C018
overbleed	overbled	V;PST	C018
outbreed	outbred	V;PST	C018
crossbreed	crossbred	V;PST	C018
forcefeed	forcefed	V;PST	C018
overfeed	overfed	V;PST	C018
bleed	bled	V;PST	C018
upbreed	upbred	V;PST	C018
boobfeed	boobfed	V;PST	C018
refeed	refed	V;PST	C018
bebleed	bebled	V;PST	C018
cofeed	cofed	V;PST	C018
meet	met	V;PST	C018
forespeed	foresped	V;PST	C018
cobuild	cobuilt	V;PST	C017
rebuild	rebuilt	V;PST	C017
forthsend	forthsent	V;PST	C017
torend	torent	V;PST	C017
genderbend	genderbent	V;PST	C017
overlend	overlent	V;PST	C017
bodybuild	bodybuilt	V;PST	C017
underbuild	underbuilt	V;PST	C017
missend	missent	V;PST	C017
interlend	interlent	V;PST	C017
unbend	unbent	V;PST	C017
rend	rent	V;PST	C017
outsend	outsent	V;PST	C017
forlend	forlent	V;PST	C017
forelend	forelent	V;PST	C017
disbend	disbent	V;PST	C017
upbend	upbent	V;PST	C017
misspend	misspent	V;PST	C017
unspend	unspent	V;PST	C017
racebend	racebent	V;PST	C017
overhend	overhent	V;PST	C017
send	sent	V;PST	C017
forespend	forespent	V;PST	C017
underspend	underspent	V;PST	C017
onsend	onsent	V;PST	C017
upbuild	upbuilt	V;PST	C017
upsend	upsent	V;PST	C017
relend	relent	V;PST	C017
toshend	toshent	V;PST	C017
foresend	foresent	V;PST	C017
bespend	bespent	V;PST	C017
insend	insent	V;PST	C017
respend	respent	V;PST	C017
shend	shent	V;PST	C017
besend	besent	V;PST	C017
oversend	oversent	V;PST	C017
resend	resent	V;PST	C017
spend	spent	V;PST	C017
berend	berent	V;PST	C017
overbend	overbent	V;PST	C017
lend	lent	V;PST	C017
bewend	bewent	V;PST	C017
forspend	forspent	V;PST	C017
build	built	V;PST	C017
bend	bent	V;PST	C017
miswend	miswent	V;PST	C017
outbuild	outbuilt	V;PST	C017
inbuild	inbuilt	V;PST	C017
undersend	undersent	V;PST	C017
unbuild	unbuilt	V;PST	C017
cost	cost	V;PST	C016
vidcast	vidcast	V;PST	C016
preread	preread	V;PST	C016
beread	beread	V;PST	C016
backcast	backcast	V;PST	C016
recast	recast	V;PST	C016
outsweat	outsweat	V;PST	C016
roughcast	roughcast	V;PST	C016
becast	becast	V;PST	C016
forecast	forecast	V;PST	C016
forspread	forspread	V;PST	C016
thrust	thrust	V;PST	C016
bedight	bedight	V;PST	C016
copyread	copyread	V;PST	C016
toburst	toburst	V;PST	C016
mindread	mindread	V;PST	C016
kest	kest	V;PST	C016
typecast	typecast	V;PST	C016
outcast	outcast	V;PST	C016
offcast	offcast	V;PST	C016
uncast	uncast	V;PST	C016
umbecast	umbecast	V;PST	C016
overhent	overhent	V;PST	C016
arread	arread	V;PST	C016
overspread	overspread	V;PST	C016
webcast	webcast	V;PST	C016
underread	underread	V;PST	C016
unread	unread	V;PST	C016
misbeat	misbeat	V;PST	C016
precast	precast	V;PST	C016
burst	burst	V;PST	C016
proofread	proofread	V;PST	C016
diecast	diecast	V;PST	C016
bespread	bespread	V;PST	C016
reread	reread	V;PST	C016
rebroadcast	rebroadcast	V;PST	C016
overcast	overcast	V;PST	C016
overread	overread	V;PST	C016
upspread	upspread	V;PST	C016
miscast	miscast	V;PST	C016
telecast	telecast	V;PST	C016
lipread	lipread	V;PST	C016
vodcast	vodcast	V;PST	C016
spread	spread	V;PST	C016
behight	behight	V;PST	C016
counterread	counterread	V;PST	C016
redd	redd	V;PST	C016
misread	misread	V;PST	C016
sightread	sightread	V;PST	C016
undercast	undercast	V;PST	C016
brad	bradded	V;PST	C015
footpad	footpadded	V;PST	C015
unwad	unwadded	V;PST	C015
clod	clodded	V;PST	C015
featherbed	featherbedded	V;PST	C015
wad	wadded	V;PST	C015
rud	rudded	V;PST	C015
pod	podded	V;PST	C015
hod	hodded	V;PST	C015
grid	gridded	V;PST	C015
dod	dodded	V;PST	C015
ted	tedded	V;PST	C015
sled	sledded	V;PST	C015
yed	yedded	V;PST	C015
bobsled	bobsledded	V;PST	C015
wed	wedded	V;PST	C015
fid	fidded	V;PST	C015
zed	zedded	V;PST	C015
bed	bedded	V;PST	C015
quad	quadded	V;PST	C015
sed	sedded	V;PST	C015
nod	nodded	V;PST	C015
lid	lidded	V;PST	C015
sod	sodded	V;PST	C015
kid	kidded	V;PST	C015
interbed	interbedded	V;PST	C015
plod	plodded	V;PST	C015
overpad	overpadded	V;PST	C015
bikeshed	bikeshedded	V;PST	C015
demod	demodded	V;PST	C015
cod	codded	V;PST	C015
god	godded	V;PST	C015
ramrod	ramrodded	V;PST	C015
repad	repadded	V;PST	C015
delid	delidded	V;PST	C015
disembed	disembedded	V;PST	C015
unbed	unbedded	V;PST	C015
shred	shredded	V;PST	C015
skid	skidded	V;PST	C015
dad	dadded	V;PST	C015
mad	madded	V;PST	C015
thud	thudded	V;PST	C015
mod	modded	V;PST	C015
prod	prodded	V;PST	C015
rebed	rebedded	V;PST	C015
debud	debudded	V;PST	C015
reclad	recladded	V;PST	C015
glad	gladded	V;PST	C015
bemad	bemadded	V;PST	C015
sad	sadded	V;PST	C015
forthfet	forthfet	V;PST	C014
inlet	inlet	V;PST	C014
presplit	presplit	V;PST	C014
miscut	miscut	V;PST	C014
cut	cut	V;PST	C014
umbeset	umbeset	V;PST	C014
fet	fet	V;PST	C014
quit	quit	V;PST	C014
sublet	sublet	V;PST	C014
relet	relet	V;PST	C014
precut	precut	V;PST	C014
offcut	offcut	V;PST	C014
withset	withset	V;PST	C014
bewet	bewet	V;PST	C014
intercut	intercut	V;PST	C014
forthput	forthput	V;PST	C014
forthset	forthset	V;PST	C014
underset	underset	V;PST	C014
mishit	mishit	V;PST	C014
put	put	V;PST	C014
offset	offset	V;PST	C014
forelet	forelet	V;PST	C014
beshit	beshit	V;PST	C014
hit	hit	V;PST	C014
unshit	unshit	V;PST	C014
reinput	reinput	V;PST	C014
beshut	beshut	V;PST	C014
upset	upset	V;PST	C014
photoset	photoset	V;PST	C014
outhit	outhit	V;PST	C014
preset	preset	V;PST	C014
newset	newset	V;PST	C014
overhit	overhit	V;PST	C014
prewet	prewet	V;PST	C014
becut	becut	V;PST	C014
torit	torit	V;PST	C014
onset	onset	V;PST	C014
forcut	forcut	V;PST	C014
reknit	reknit	V;PST	C014
overcut	overcut	V;PST	C014
interset	interset	V;PST	C014
input	input	V;PST	C014
underlet	underlet	V;PST	C014
outcut	outcut	V;PST	C014
split	split	V;PST	C014
crosscut	crosscut	V;PST	C014
underhit	underhit	V;PST	C014
undercut	undercut	V;PST	C014
knit	knit	V;PST	C014
overbet	overbet	V;PST	C014
encur	encurred	V;PST	C013
squir	squirred	V;PST	C013
reoccur	reoccurred	V;PST	C013
cooccur	cooccurred	V;PST	C013
transcur	transcurred	V;PST	C013
unshar	unsharred	V;PST	C013
profer	proferred	V;PST	C013
crowbar	crowbarred	V;PST	C013
curmur	curmurred	V;PST	C013
retar	retarred	V;PST	C013
outwar	outwarred	V;PST	C013
tar	tarred	V;PST	C013
forbar	forbarred	V;PST	C013
incur	incurred	V;PST	C013
ajar	ajarred	V;PST	C013
reinter	reinterred	V;PST	C013
rebar	rebarred	V;PST	C013
demur	demurred	V;PST	C013
xfer	xferred	V;PST	C013
disprefer	dispreferred	V;PST	C013
confer	conferred	V;PST	C013
mar	marred	V;PST	C013
electrotransfer	electrotransferred	V;PST	C013
transfer	transferred	V;PST	C013
overbar	overbarred	V;PST	C013
shnor	shnorred	V;PST	C013
beblur	beblurred	V;PST	C013
pur	purred	V;PST	C013
stir	stirred	V;PST	C013
retrotransfer	retrotransferred	V;PST	C013
bemar	bemarred	V;PST	C013
slur	slurred	V;PST	C013
unblur	unblurred	V;PST	C013
sidebar	sidebarred	V;PST	C013
bar	barred	V;PST	C013
deter	deterred	V;PST	C013
scar	scarred	V;PST	C013
costar	costarred	V;PST	C013
bestir	bestirred	V;PST	C013
defur	defurred	V;PST	C013
whir	whirred	V;PST	C013
overstir	overstirred	V;PST	C013
abhor	abhorred	V;PST	C013
unstar	unstarred	V;PST	C013
gnar	gnarred	V;PST	C013
jar	jarred	V;PST	C013
star	starred	V;PST	C013
inter	interred	V;PST	C013
reincur	reincurred	V;PST	C013
concur	concurred	V;PST	C013
stum	stummed	V;PST	C012
program	programmed	V;PST	C012
scram	scrammed	V;PST	C012
bodyslam	bodyslammed	V;PST	C012
bedim	bedimmed	V;PST	C012
cram	crammed	V;PST	C012
spam	spammed	V;PST	C012
brim	brimmed	V;PST	C012
anagram	anagrammed	V;PST	C012
chokeslam	chokeslammed	V;PST	C012
bum	bummed	V;PST	C012
clam	clammed	V;PST	C012
tram	trammed	V;PST	C012
restem	restemmed	V;PST	C012
mailgram	mailgrammed	V;PST	C012
ungum	ungummed	V;PST	C012
histogram	histogrammed	V;PST	C012
forclem	forclemmed	V;PST	C012
cham	chammed	V;PST	C012
tomtom	tomtommed	V;PST	C012
slam	slammed	V;PST	C012
nim	nimmed	V;PST	C012
strim	strimmed	V;PST	C012
gam	gammed	V;PST	C012
scam	scammed	V;PST	C012
misdiagram	misdiagrammed	V;PST	C012
dram	drammed	V;PST	C012
delam	delammed	V;PST	C012
cablegram	cablegrammed	V;PST	C012
fum	fummed	V;PST	C012
ham	hammed	V;PST	C012
hum	hummed	V;PST	C012
mum	mummed	V;PST	C012
jimjam	jimjammed	V;PST	C012
glim	glimmed	V;PST	C012
telegram	telegrammed	V;PST	C012
rim	rimmed	V;PST	C012
hem	hemmed	V;PST	C012
planogram	planogrammed	V;PST	C012
bedrum	bedrummed	V;PST	C012
checksum	checksummed	V;PST	C012
deprogram	deprogrammed	V;PST	C012
overcram	overcrammed	V;PST	C012
stim	stimmed	V;PST	C012
descum	descummed	V;PST	C012
reshim	reshimmed	V;PST	C012
plim	plimmed	V;PST	C012
glam	glammed	V;PST	C012
pretrim	pretrimmed	V;PST	C012
unspam	unspammed	V;PST	C012
fab	fabbed	V;PST	C011
forgab	forgabbed	V;PST	C011
web	webbed	V;PST	C011
wub	wubbed	V;PST	C011
preswab	preswabbed	V;PST	C011
begab	begabbed	V;PST	C011
rib	ribbed	V;PST	C011
frob	frobbed	V;PST	C011
nightclub	nightclubbed	V;PST	C011
undergrub	undergrubbed	V;PST	C011
sub	subbed	V;PST	C011
defib	defibbed	V;PST	C011
scrub	scrubbed	V;PST	C011
screengrab	screengrabbed	V;PST	C011
taxicab	taxicabbed	V;PST	C011
ab	abbed	V;PST	C011
backstab	backstabbed	V;PST	C011
bib	bibbed	V;PST	C011
blub	blubbed	V;PST	C011
redub	redubbed	V;PST	C011
dob	dobbed	V;PST	C011
knob	knobbed	V;PST	C011
jib	jibbed	V;PST	C011
grub	grubbed	V;PST	C011
spiderweb	spiderwebbed	V;PST	C011
stub	stubbed	V;PST	C011
snib	snibbed	V;PST	C011
bob	bobbed	V;PST	C011
predub	predubbed	V;PST	C011
backtab	backtabbed	V;PST	C011
cabob	cabobbed	V;PST	C011
hobandnob	hobandnobbed	V;PST	C011
lib	libbed	V;PST	C011
fansub	fansubbed	V;PST	C011
snub	snubbed	V;PST	C011
flob	flobbed	V;PST	C011
jab	jabbed	V;PST	C011
glub	glubbed	V;PST	C011
slub	slubbed	V;PST	C011
drab	drabbed	V;PST	C011
denib	denibbed	V;PST	C011
overclub	overclubbed	V;PST	C011
landgrab	landgrabbed	V;PST	C011
dab	dabbed	V;PST	C011
confab	confabbed	V;PST	C011
fub	fubbed	V;PST	C011
cob	cobbed	V;PST	C011
selfpub	selfpubbed	V;PST	C011
drib	dribbed	V;PST	C011
bescrub	bescrubbed	V;PST	C011
applique	appliqued	V;PST	C010
undye	undyed	V;PST	C010
pedigree	pedigreed	V;PST	C010
precue	precued	V;PST	C010
fortee	forteed	V;PST	C010
emcee	emceed	V;PST	C010
filigree	filigreed	V;PST	C010
blue	blued	V;PST	C010
spae	spaed	V;PST	C010
cue	cued	V;PST	C010
backhoe	backhoed	V;PST	C010
horseshoe	horseshoed	V;PST	C010
predye	predyed	V;PST	C010
teetee	teeteed	V;PST	C010
throe	throed	V;PST	C010
counterdye	counterdyed	V;PST	C010
wee	weed	V;PST	C010
gree	greed	V;PST	C010
tiptoe	tiptoed	V;PST	C010
rotisserie	rotisseried	V;PST	C010
ante	anted	V;PST	C010
preage	preaged	V;PST	C010
adree	adreed	V;PST	C010
bedye	bedyed	V;PST	C010
canoe	canoed	V;PST	C010
whoopee	whoopeed	V;PST	C010
hoe	hoed	V;PST	C010
winge	winged	V;PST	C010
soogee	soogeed	V;PST	C010
overhear	overheard	V;PST	C010
shivaree	shivareed	V;PST	C010
reshoe	reshoed	V;PST	C010
mishear	misheard	V;PST	C010
cookie	cookied	V;PST	C010
levee	leveed	V;PST	C010
thee	theed	V;PST	C010
coffee	coffeed	V;PST	C010
dude	duded	V;PST	C010
dye	dyed	V;PST	C010
zee	zeed	V;PST	C010
snee	sneed	V;PST	C010
spree	spreed	V;PST	C010
overdye	overdyed	V;PST	C010
gumshoe	gumshoed	V;PST	C010
overeye	overeyed	V;PST	C010
redecree	redecreed	V;PST	C010
fricassee	fricasseed	V;PST	C010
cameltoe	cameltoed	V;PST	C010
rufie	rufied	V;PST	C010
refugee	refugeed	V;PST	C010
dun	dunned	V;PST	C009
redon	redonned	V;PST	C009
retcon	retconned	V;PST	C009
shitcan	shitcanned	V;PST	C009
sin	sinned	V;PST	C009
prescan	prescanned	V;PST	C009
underplan	underplanned	V;PST	C009
bin	binned	V;PST	C009
outken	outkenned	V;PST	C009
bren	brenned	V;PST	C009
crampon	cramponned	V;PST	C009
pretin	pretinned	V;PST	C009
cun	cunned	V;PST	C009
marzipan	marzipanned	V;PST	C009
gen	genned	V;PST	C009
outskin	outskinned	V;PST	C009
outsin	outsinned	V;PST	C009
middleman	middlemanned	V;PST	C009
decon	deconned	V;PST	C009
son	sonned	V;PST	C009
scan	scanned	V;PST	C009
clothespin	clothespinned	V;PST	C009
outcon	outconned	V;PST	C009
rebin	rebinned	V;PST	C009
yen	yenned	V;PST	C009
scintiscan	scintiscanned	V;PST	C009
in	inned	V;PST	C009
strawman	strawmanned	V;PST	C009
deadpan	deadpanned	V;PST	C009
recan	recanned	V;PST	C009
lin	linned	V;PST	C009
misplan	misplanned	V;PST	C009
rejapan	rejapanned	V;PST	C009
overtan	overtanned	V;PST	C009
misscan	misscanned	V;PST	C009
decan	decanned	V;PST	C009
grin	grinned	V;PST	C009
unban	unbanned	V;PST	C009
steelman	steelmanned	V;PST	C009
unman	unmanned	V;PST	C009
rataplan	rataplanned	V;PST	C009
suntan	suntanned	V;PST	C009
con	conned	V;PST	C009
don	donned	V;PST	C009
instaban	instabanned	V;PST	C009
shin	shinned	V;PST	C009
depin	depinned	V;PST	C009
trepan	trepanned	V;PST	C009
electrostun	electrostunned	V;PST	C009
den	denned	V;PST	C009
emvowel	emvowelled	V;PST	C008
miscontrol	miscontrolled	V;PST	C008
uncharnel	uncharnelled	V;PST	C008
redistil	redistilled	V;PST	C008
whammel	whammelled	V;PST	C008
belibel	belibelled	V;PST	C008
whummel	whummelled	V;PST	C008
spaniel	spanielled	V;PST	C008
skol	skolled	V;PST	C008
miscancel	miscancelled	V;PST	C008
impel	impelled	V;PST	C008
vowel	vowelled	V;PST	C008
outmetal	outmetalled	V;PST	C008
verbal	verballed	V;PST	C008
mural	muralled	V;PST	C008
shrivel	shrivelled	V;PST	C008
unravel	unravelled	V;PST	C008
gambrel	gambrelled	V;PST	C008
schnorkel	schnorkelled	V;PST	C008
appel	appelled	V;PST	C008
corrival	corrivalled	V;PST	C008
vial	vialled	V;PST	C008
signal	signalled	V;PST	C008
empannel	empannelled	V;PST	C008
betassel	betasselled	V;PST	C008
hatchel	hatchelled	V;PST	C008
barrel	barrelled	V;PST	C008
embrothel	embrothelled	V;PST	C008
disemvowel	disemvowelled	V;PST	C008
rival	rivalled	V;PST	C008
mismodel	mismodelled	V;PST	C008
compel	compelled	V;PST	C008
tousel	touselled	V;PST	C008
metal	metalled	V;PST	C008
forel	forelled	V;PST	C008
forestal	forestalled	V;PST	C008
gerbil	gerbilled	V;PST	C008
pummel	pummelled	V;PST	C008
overfulfil	overfulfilled	V;PST	C008
recompel	recompelled	V;PST	C008
disinthral	disinthralled	V;PST	C008
distil	distilled	V;PST	C008
excel	excelled	V;PST	C008
hovel	hovelled	V;PST	C008
lateral	lateralled	V;PST	C008
impannel	impannelled	V;PST	C008
tassel	tasselled	V;PST	C008
rebel	rebelled	V;PST	C008
enrol	enrolled	V;PST	C008
disenrol	disenrolled	V;PST	C008
befog	befogged	V;PST	C007
regag	regagged	V;PST	C007
dogleg	doglegged	V;PST	C007
big	bigged	V;PST	C007
neg	negged	V;PST	C007
defog	defogged	V;PST	C007
lallygag	lallygagged	V;PST	C007
glug	glugged	V;PST	C007
steg	stegged	V;PST	C007
fizgig	fizgigged	V;PST	C007
dog	dogged	V;PST	C007
rejig	rejigged	V;PST	C007
blackleg	blacklegged	V;PST	C007
hotdog	hotdogged	V;PST	C007
humblebrag	humblebragged	V;PST	C007
prog	progged	V;PST	C007
limetwig	limetwigged	V;PST	C007
twig	twigged	V;PST	C007
gig	gigged	V;PST	C007
log	logged	V;PST	C007
shog	shogged	V;PST	C007
shug	shugged	V;PST	C007
gasbag	gasbagged	V;PST	C007
jitterbug	jitterbugged	V;PST	C007
chig	chigged	V;PST	C007
unflag	unflagged	V;PST	C007
declog	declogged	V;PST	C007
jig	jigged	V;PST	C007
debag	debagged	V;PST	C007
prig	prigged	V;PST	C007
hedgehog	hedgehogged	V;PST	C007
snag	snagged	V;PST	C007
rebag	rebagged	V;PST	C007
bullyrag	bullyragged	V;PST	C007
flog	flogged	V;PST	C007
bearhug	bearhugged	V;PST	C007
